employee_id,directorate_name,role_name,grade_name,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100208,Technology,Brand Executive,IV,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,97.82
EMP100208,Technology,Brand Executive,IV,Leadership & Influence,disc_d,1,1,100,100.00,97.82
EMP100208,Technology,Brand Executive,IV,Motivation & Drive,competencies_qdd,5,5.0,100.00,114.51,97.82
EMP100208,Technology,Brand Executive,IV,Motivation & Drive,papi_a,5,9.0,180.00,114.51,97.82
EMP100208,Technology,Brand Executive,IV,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,95.95,97.82
EMP100208,Technology,Brand Executive,IV,Social Orientation & Collaboration,papi_s,5,4.0,80.00,95.95,97.82
EMP100050,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,104.30,97.68
EMP100050,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,131.0,119.62,104.30,97.68
EMP100050,Technology,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,97.68
EMP100050,Technology,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,97.68
EMP100050,Technology,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,97.68
EMP100050,Technology,HRBP,III,Leadership & Influence,disc_d,1,1,100,100.00,97.68
EMP100050,Technology,HRBP,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,100.00,97.68
EMP100050,Technology,HRBP,III,Motivation & Drive,papi_a,5,5.0,100.00,100.00,97.68
EMP100050,Technology,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,104.05,97.68
EMP100050,Technology,HRBP,III,Social Orientation & Collaboration,papi_s,5,6.0,120.00,104.05,97.68
EMP100823,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,102.70,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,123.0,112.31,102.70,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,86.68,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,7,112.50,86.68,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Leadership & Influence,disc_d,1,1,100,100.00,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,110.88,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,papi_a,5,8.0,160.00,110.88,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,84.31,97.08
EMP100823,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,84.31,97.08
EMP100401,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,97.01
EMP100401,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,97.01
EMP100401,Commercial,Brand Executive,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,110.27,97.01
EMP100401,Commercial,Brand Executive,III,Creativity & Innovation Orientation,strength_ideation,8,4,150.00,110.27,97.01
EMP100401,Commercial,Brand Executive,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,97.01
EMP100401,Commercial,Brand Executive,III,Leadership & Influence,disc_d,1,1,100,100.00,97.01
EMP100401,Commercial,Brand Executive,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,103.63,97.01
EMP100401,Commercial,Brand Executive,III,Motivation & Drive,papi_a,5,6.0,120.00,103.63,97.01
EMP100401,Commercial,Brand Executive,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,100.00,97.01
EMP100401,Commercial,Brand Executive,III,Social Orientation & Collaboration,papi_s,5,5.0,100.00,100.00,97.01
EMP100075,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,100.00,96.88
EMP100075,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,100.00,96.88
EMP100075,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,96.88
EMP100075,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,96.88
EMP100075,Technology,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,96.88
EMP100075,Technology,Sales Supervisor,III,Leadership & Influence,disc_d,1,1,100,100.00,96.88
EMP100075,Technology,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,110.88,96.88
EMP100075,Technology,Sales Supervisor,III,Motivation & Drive,papi_a,5,8.0,160.00,110.88,96.88
EMP100075,Technology,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,92.16,96.88
EMP100075,Technology,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,7.0,140.00,92.16,96.88
EMP100379,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,100.00,96.76
EMP100379,Technology,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,100.00,96.76
EMP100379,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,110.27,96.76
EMP100379,Technology,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,4,150.00,110.27,96.76
EMP100379,Technology,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,96.76
EMP100379,Technology,Sales Supervisor,III,Leadership & Influence,disc_d,1,1,100,100.00,96.76
EMP100379,Technology,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,103.63,96.76
EMP100379,Technology,Sales Supervisor,III,Motivation & Drive,papi_a,5,6.0,120.00,103.63,96.76
EMP100379,Technology,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,92.16,96.76
EMP100379,Technology,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,7.0,140.00,92.16,96.76
EMP101320,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,94.30,96.72
EMP101320,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,81.0,73.96,94.30,96.72
EMP101320,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,96.72
EMP101320,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,96.72
EMP101320,Technology,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,96.72
EMP101320,Technology,Sales Supervisor,IV,Leadership & Influence,disc_d,1,1,100,100.00,96.72
EMP101320,Technology,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,5.0,100.00,92.75,96.72
EMP101320,Technology,Sales Supervisor,IV,Motivation & Drive,papi_a,5,3.0,60.00,92.75,96.72
EMP101320,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,116.21,96.72
EMP101320,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,9.0,180.00,116.21,96.72
EMP101248,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,101.10,96.20
EMP101248,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,115.0,105.01,101.10,96.20
EMP101248,Commercial,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,96.20
EMP101248,Commercial,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,96.20
EMP101248,Commercial,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,96.20
EMP101248,Commercial,Finance Officer,III,Leadership & Influence,disc_d,1,1,100,100.00,96.20
EMP101248,Commercial,Finance Officer,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,96.37,96.20
EMP101248,Commercial,Finance Officer,III,Motivation & Drive,papi_a,5,4.0,80.00,96.37,96.20
EMP101248,Commercial,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,104.05,96.20
EMP101248,Commercial,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,6.0,120.00,104.05,96.20
EMP100838,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,105.10,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,135.0,123.27,105.10,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Leadership & Influence,disc_d,1,1,100,100.00,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,competencies_qdd,5,5.0,100.00,96.37,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Motivation & Drive,papi_a,5,4.0,80.00,96.37,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,100.00,96.06
EMP100838,HR & Corp Affairs,Brand Executive,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,100.00,96.06
EMP101302,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,87.07,96.06
EMP101302,Technology,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,123.0,112.31,87.07,96.06
EMP101302,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,107.71,96.06
EMP101302,Technology,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,5,137.50,107.71,96.06
EMP101302,Technology,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,96.06
EMP101302,Technology,Sales Supervisor,IV,Leadership & Influence,disc_d,1,1,100,100.00,96.06
EMP101302,Technology,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,4.0,80.00,87.25,96.06
EMP101302,Technology,Sales Supervisor,IV,Motivation & Drive,papi_a,5,6.0,120.00,87.25,96.06
EMP101302,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,96.06
EMP101302,Technology,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,96.06
EMP101591,Technology,Data Analyst,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,85.88,95.93
EMP101591,Technology,Data Analyst,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,117.0,106.84,85.88,95.93
EMP101591,Technology,Data Analyst,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,94.86,95.93
EMP101591,Technology,Data Analyst,III,Creativity & Innovation Orientation,strength_ideation,8,10,75.00,94.86,95.93
EMP101591,Technology,Data Analyst,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,95.93
EMP101591,Technology,Data Analyst,III,Leadership & Influence,disc_d,1,1,100,100.00,95.93
EMP101591,Technology,Data Analyst,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,96.37,95.93
EMP101591,Technology,Data Analyst,III,Motivation & Drive,papi_a,5,4.0,80.00,96.37,95.93
EMP101591,Technology,Data Analyst,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,112.16,95.93
EMP101591,Technology,Data Analyst,III,Social Orientation & Collaboration,papi_s,5,8.0,160.00,112.16,95.93
EMP100554,Technology,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,100.00,95.56
EMP100554,Technology,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,100.00,95.56
EMP100554,Technology,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,94.38,95.56
EMP100554,Technology,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,4,150.00,94.38,95.56
EMP100554,Technology,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,95.56
EMP100554,Technology,HRBP,V,Leadership & Influence,disc_d,1,0,0,0.00,95.56
EMP100554,Technology,HRBP,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,114.51,95.56
EMP100554,Technology,HRBP,V,Motivation & Drive,papi_a,5,9.0,180.00,114.51,95.56
EMP100554,Technology,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,100.00,95.56
EMP100554,Technology,HRBP,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,100.00,95.56
EMP100830,Commercial,Brand Executive,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,104.50,95.55
EMP100830,Commercial,Brand Executive,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,132.0,120.53,104.50,95.55
EMP100830,Commercial,Brand Executive,V,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,100.00,95.55
EMP100830,Commercial,Brand Executive,V,Creativity & Innovation Orientation,strength_ideation,8,8,100.00,100.00,95.55
EMP100830,Commercial,Brand Executive,V,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,95.55
EMP100830,Commercial,Brand Executive,V,Leadership & Influence,disc_d,1,1,100,100.00,95.55
EMP100830,Commercial,Brand Executive,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,92.75,95.55
EMP100830,Commercial,Brand Executive,V,Motivation & Drive,papi_a,5,3.0,60.00,92.75,95.55
EMP100830,Commercial,Brand Executive,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,83.79,95.55
EMP100830,Commercial,Brand Executive,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,83.79,95.55
EMP100524,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,96.90,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,94.0,85.83,96.90,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,115.41,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,strength_ideation,8,2,175.00,115.41,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Leadership & Influence,disc_d,1,0,0,0.00,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,114.51,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,papi_a,5,9.0,180.00,114.51,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,83.79,95.54
EMP100524,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,83.79,95.54
EMP100158,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,105.50,95.51
EMP100158,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,137.0,125.10,105.50,95.51
EMP100158,Commercial,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,89.73,95.51
EMP100158,Commercial,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,12,50.00,89.73,95.51
EMP100158,Commercial,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,95.51
EMP100158,Commercial,HRBP,V,Leadership & Influence,disc_d,1,1,100,100.00,95.51
EMP100158,Commercial,HRBP,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,100.00,95.51
EMP100158,Commercial,HRBP,V,Motivation & Drive,papi_a,5,5.0,100.00,100.00,95.51
EMP100158,Commercial,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,104.05,95.51
EMP100158,Commercial,HRBP,V,Social Orientation & Collaboration,papi_s,5,6.0,120.00,104.05,95.51
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,100.00,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,100.00,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,89.25,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,strength_ideation,8,6,125.00,89.25,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Leadership & Influence,disc_d,1,0,0,0.00,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,94.51,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,papi_a,5,8.0,160.00,94.51,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,116.21,95.50
EMP100771,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,116.21,95.50
EMP101035,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,101.90,95.04
EMP101035,Commercial,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,119.0,108.66,101.90,95.04
EMP101035,Commercial,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,95.04
EMP101035,Commercial,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,95.04
EMP101035,Commercial,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,95.04
EMP101035,Commercial,Finance Officer,III,Leadership & Influence,disc_d,1,1,100,100.00,95.04
EMP101035,Commercial,Finance Officer,III,Motivation & Drive,competencies_qdd,5,4.0,80.00,87.25,95.04
EMP101035,Commercial,Finance Officer,III,Motivation & Drive,papi_a,5,6.0,120.00,87.25,95.04
EMP101035,Commercial,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,108.10,95.04
EMP101035,Commercial,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,7.0,140.00,108.10,95.04
EMP101479,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,94.90,95.02
EMP101479,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,84.0,76.70,94.90,95.02
EMP101479,Technology,Finance Officer,V,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,95.02
EMP101479,Technology,Finance Officer,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,95.02
EMP101479,Technology,Finance Officer,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,95.02
EMP101479,Technology,Finance Officer,V,Leadership & Influence,disc_d,1,1,100,100.00,95.02
EMP101479,Technology,Finance Officer,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,110.88,95.02
